id,doi,display_name,publication_year,type,cited_by_count,fwci
https://openalex.org/W2163678691,https://doi.org/10.1523/jneurosci.1070-14.2015,Schwann Cells Generated from Neonatal Skin-Derived Precursors or Neonatal Peripheral Nerve Improve Functional Recovery after Acute Transplantation into the Partially Injured Cervical Spinal Cord of the Rat,2015,article,75,4.563
https://openalex.org/W2623056148,https://doi.org/10.1097/ta.0000000000001615,Treating pain on skin graft donor sites: Review and clinical recommendations,2017,review,72,1.016
https://openalex.org/W3109627400,https://doi.org/10.1111/exd.14244,Single‐cell transcriptomic analysis of small and large wounds reveals the distinct spatial organization of regenerative fibroblasts,2020,article,59,9.596
https://openalex.org/W3156375763,https://doi.org/10.1016/j.devcel.2021.03.018,A subpopulation of embryonic microglia respond to maternal stress and influence nearby neural progenitors,2021,article,44,3.58
https://openalex.org/W3194376748,https://doi.org/10.1016/j.neuron.2021.07.007,Proneural genes define ground-state rules to regulate neurogenic patterning and cortical folding,2021,article,44,2.958
https://openalex.org/W4311584845,https://doi.org/10.1126/scitranslmed.abq6682,A B1a–natural IgG–neutrophil axis is impaired in viral- and steroid-associated aspergillosis,2022,article,36,3.981
https://openalex.org/W4401339799,https://doi.org/10.1038/s41593-024-01726-z,Primary cilia signaling in astrocytes mediates development and regional-specific functional specification,2024,article,9,6.678
https://openalex.org/W2090788868,https://doi.org/10.1002/mrm.1263,A serial MR study of cerebral blood flow changes and lesion development following endothelin‐1‐induced ischemia in rats,2001,article,121,1.711
https://openalex.org/W2610747817,https://doi.org/10.1523/eneuro.0307-16.2017,Purification and Characterization of Schwann Cells from Adult Human Skin and Nerve,2017,article,61,2.234
https://openalex.org/W2800716173,https://doi.org/10.1016/j.jid.2018.04.010,Macrophages Promote Wound-Induced Hair Follicle Regeneration in a CX3CR1- and TGF-β1–Dependent Manner,2018,article,52,7.305
https://openalex.org/W3109858200,https://doi.org/10.1097/j.pain.0000000000002127,Cage-lid hanging behavior as a translationally relevant measure of pain in mice,2020,article,50,6.669
https://openalex.org/W3014473775,https://doi.org/10.1016/j.isci.2020.101019,Transcriptional Profiling of the Adult Hair Follicle Mesenchyme Reveals R-spondin as a Novel Regulator of Dermal Progenitor Function,2020,article,42,7.381
https://openalex.org/W3126995294,https://doi.org/10.1016/j.gpb.2020.06.010,Profiling Chromatin Accessibility at Single-Cell Resolution,2021,review,36,0.79
https://openalex.org/W4283382212,https://doi.org/10.1038/s41536-022-00228-5,Proteoglycan 4 (PRG4) treatment enhances wound closure and tissue regeneration,2022,article,27,3.195
https://openalex.org/W4286001663,https://doi.org/10.1093/humrep/deac157,Metabolic transitions define spermatogonial stem cell maturation,2022,review,25,1.391
https://openalex.org/W4378783059,https://doi.org/10.1186/s12974-023-02809-7,Analysis of the microglia transcriptome across the human lifespan using single cell RNA sequencing,2023,article,18,3.678
https://openalex.org/W4403969352,https://doi.org/10.1126/sciimmunol.adn2168,The pore-forming apolipoprotein APOL7C drives phagosomal rupture and antigen cross-presentation by dendritic cells,2024,article,8,3.181
https://openalex.org/W1969710690,https://doi.org/10.1111/j.1460-9568.2004.03829.x,Matrix metalloproteinase (MMP)‐12 expression has a negative impact on sensorimotor function following intracerebral haemorrhage in mice,2005,article,82,4.685
https://openalex.org/W2606464544,https://doi.org/10.1038/s41536-017-0013-4,Platelet-derived growth factor signaling modulates adult hair follicle dermal stem cell maintenance and self-renewal,2017,article,49,5.005
https://openalex.org/W2338776732,https://doi.org/10.1038/srep22867,Establishment of a cone photoreceptor transplantation platform based on a novel cone-GFP reporter mouse line,2016,article,46,3.091
https://openalex.org/W4247785229,https://doi.org/10.1016/j.stem.2021.02.004,Distinct Regulatory Programs Control the Latent Regenerative Potential of Dermal Fibroblasts during Wound Healing,2021,article,30,3.462
https://openalex.org/W4380879920,https://doi.org/10.1136/ard-2023-223859,"<i>Tripterygium wilfordii</i>derivative celastrol, a YAP inhibitor, has antifibrotic effects in systemic sclerosis",2023,article,14,5.005
https://openalex.org/W4381952014,https://doi.org/10.1016/j.xgen.2023.100347,"Cystatin C is glucocorticoid responsive, directs recruitment of Trem2+ macrophages, and predicts failure of cancer immunotherapy",2023,article,14,6.035
https://openalex.org/W4392660859,https://doi.org/10.1016/j.omtm.2024.101234,Novel AAV variants with improved tropism for human Schwann cells,2024,article,6,4.174
https://openalex.org/W4399365486,https://doi.org/10.1002/14651858.cd013468.pub2,Interventions for postburn pruritus,2024,review,6,2.206
https://openalex.org/W1549792523,https://doi.org/10.1111/ejn.13006,The immunomodulatory properties of adult skin‐derived precursor <scp>S</scp>chwann cells: implications for peripheral nerve injury therapy,2015,article,41,1.825
https://openalex.org/W2324566879,https://doi.org/10.1371/journal.pone.0153256,Temporal Analysis of Gene Expression in the Murine Schwann Cell Lineage and the Acutely Injured Postnatal Nerve,2016,article,39,0.935
https://openalex.org/W3036059766,https://doi.org/10.1016/j.stemcr.2020.05.017,Transplantation of Skin Precursor-Derived Schwann Cells Yields Better Locomotor Outcomes and Reduces Bladder Pathology in Rats with Chronic Spinal Cord Injury,2020,article,30,3.338
https://openalex.org/W4210478501,https://doi.org/10.1016/j.isci.2022.103818,Attenuation of SARS-CoV-2 infection by losartan in human kidney organoids,2022,article,19,2.161
https://openalex.org/W4292461694,https://doi.org/10.1038/s41598-022-18204-w,Application of an instructive hydrogel accelerates re-epithelialization of xenografted human skin wounds,2022,article,18,1.95
https://openalex.org/W2606172895,https://doi.org/10.1111/exd.13359,Hair follicle dermal stem cells and skin‐derived precursor cells: Exciting tools for endogenous and exogenous therapies,2017,article,33,5.944
https://openalex.org/W2517068473,https://doi.org/10.1523/jneurosci.0936-16.2016,"<i>Pten</i>Regulates Retinal Amacrine Cell Number by Modulating Akt, Tgfβ, and Erk Signaling",2016,article,29,1.07
https://openalex.org/W2288690080,https://doi.org/10.1016/j.expneurol.2016.02.006,Adult skin-derived precursor Schwann cells exhibit superior myelination and regeneration supportive properties compared to chronically denervated nerve-derived Schwann cells,2016,article,28,1.068
https://openalex.org/W3116698003,https://doi.org/10.1021/acsbiomaterials.0c01431,Biomechanics of Wound Healing in an Equine Limb Model: Effect of Location and Treatment with a Peptide-Modified Collagen–Chitosan Hydrogel,2020,article,28,1.999
https://openalex.org/W3184275451,https://doi.org/10.1084/jem.20210409,Marginating transitional B cells modulate neutrophils in the lung during inflammation and pneumonia,2021,article,24,1.808
https://openalex.org/W3210153660,https://doi.org/10.1038/s41536-021-00183-7,"Induced pluripotency in the context of stem cell expansion bioprocess development, optimization, and manufacturing: a roadmap to the clinic",2021,review,23,0.586
https://openalex.org/W2021673576,https://doi.org/10.1016/j.expneurol.2005.09.011,Minocycline and intracerebral hemorrhage: influence of injury severity and delay to treatment,2005,article,50,2.342
https://openalex.org/W2106722616,https://doi.org/10.1016/j.burns.2014.03.005,Patient experiences living with split thickness skin grafts,2014,article,29,2.432
https://openalex.org/W4392292480,https://doi.org/10.1101/2024.02.27.582282,A single-cell transcriptomics atlas for the parasitic nematode<i>Heligmosomoides bakeri</i>: Extrapolating model organism information to non-model systems,2024,preprint,4,
https://openalex.org/W4396241076,https://doi.org/10.1371/journal.pbio.3002590,The development of brain pericytes requires expression of the transcription factor nkx3.1 in intermediate precursors,2024,article,4,1.423
https://openalex.org/W2060858917,https://doi.org/10.1016/j.expneurol.2006.05.020,Dynamic changes in CA1 dendritic spines associated with ischemic tolerance,2006,article,37,1.75
https://openalex.org/W2930930076,https://doi.org/10.1111/exd.13924,Injury modifies the fate of hair follicle dermal stem cell progeny in a hair cycle‐dependent manner,2019,article,22,3.364
https://openalex.org/W2511043206,https://doi.org/10.5966/sctm.2016-0133,Enhanced Expansion and Sustained Inductive Function of Skin-Derived Precursor Cells in Computer-Controlled Stirred Suspension Bioreactors,2016,article,21,1.308
https://openalex.org/W4378576129,https://doi.org/10.1038/s41467-023-38919-2,macroH2A2 antagonizes epigenetic programs of stemness in glioblastoma,2023,article,8,0.988
https://openalex.org/W4392906703,https://doi.org/10.1096/fj.202301289rrr,Proteoglycan 4 (<scp>PRG4</scp>) treatment improves skin wound healing in a porcine model,2024,article,3,1.49
https://openalex.org/W2076852008,https://doi.org/10.1038/jid.2009.449,Human Hair Follicles: “Bulging” with Neural Crest–Like Stem Cells,2010,article,26,0.85
https://openalex.org/W2525376877,https://doi.org/10.1097/bcr.0000000000000432,Transcriptional Analysis Reveals Evidence of Chronically Impeded ECM Turnover and Epithelium-to-Mesenchyme Transition in Scar Tissue Giving Rise to Marjolin’s Ulcer,2016,article,20,1.515
https://openalex.org/W2227142983,https://doi.org/10.1111/wrr.12402,Collagen structural alterations contribute to stiffening of tissue after split‐thickness skin grafting,2016,article,19,3.124
https://openalex.org/W2472224506,https://doi.org/10.1002/bit.26040,Large‐scale expansion of human skin‐derived precursor cells (hSKPs) in stirred suspension bioreactors,2016,article,19,1.427
https://openalex.org/W2945693616,https://doi.org/10.1111/febs.14930,"A tale of two cousins: Ependymal cells, quiescent neural stem cells and potential mechanisms driving their functional divergence",2019,article,19,1.321
https://openalex.org/W2553147043,https://doi.org/10.1007/s00441-016-2523-6,Primary cilia on porcine testicular somatic cells and their role in hedgehog signaling and tubular morphogenesis in vitro,2016,article,18,1.53
https://openalex.org/W3197654158,https://doi.org/10.3390/cells10092265,Loss of Ubiquitin Carboxy-Terminal Hydrolase L1 Impairs Long-Term Differentiation Competence and Metabolic Regulation in Murine Spermatogonial Stem Cells,2021,article,16,3.023
https://openalex.org/W4408667207,https://doi.org/10.1093/stmcls/sxaf012,Nephron progenitor fate is modulated by angiotensin type 1 receptor signaling in human kidney organoids,2025,article,0,0.0
https://openalex.org/W3035486999,https://doi.org/10.3389/fnagi.2020.00174,Macrophages and Associated Ligands in the Aged Injured Nerve: A Defective Dynamic That Contributes to Reduced Axonal Regrowth,2020,article,16,1.45
https://openalex.org/W3036066449,https://doi.org/10.1242/dev.185884,Development and function of smooth muscle cells is modulated by <i>Hic1</i> in mouse testis,2020,article,15,2.546
https://openalex.org/W4385782224,https://doi.org/10.1101/2023.08.11.553042,The pore-forming apolipoprotein APOL7C drives phagosomal rupture and antigen cross-presentation by dendritic cells,2023,preprint,6,
https://openalex.org/W4410977650,https://doi.org/10.1186/s13024-025-00852-x,CD2AP at the junction of nephropathy and Alzheimer’s disease,2025,review,0,0.0
https://openalex.org/W4411501005,https://doi.org/10.1002/dvdy.70054,Combinatorial expression of glial transcription factors induces Schwann cell‐specific gene expression in mouse embryonic fibroblasts,2025,article,0,0.0
https://openalex.org/W4412604295,https://doi.org/10.1523/eneuro.0410-20.2025,<i>Etv5</i> Is Required for Peripheral Nerve Function and the Injury Response,2025,article,0,
https://openalex.org/W4284880788,https://doi.org/10.1002/glia.24242,Comparison of human skin‐ and nerve‐derived Schwann cells reveals many similarities and subtle genomic and functional differences,2022,article,9,1.123
https://openalex.org/W1977532998,https://doi.org/10.1017/s0317167100022411,White Matter Repair: Skin-Derived Precursors as a Source of Myelinating Cells,2010,article,15,0.485
https://openalex.org/W2766760841,https://doi.org/10.1088/1748-605x/aa95f8,Adult skin-derived precursor Schwann cell grafts form growths in the injured spinal cord of Fischer rats,2017,article,14,0.588
https://openalex.org/W2988757639,https://doi.org/10.1016/j.stemcr.2019.10.011,Adult Human Dermal Progenitor Cell Transplantation Modulates the Functional Outcome of Split-Thickness Skin Xenografts,2019,article,13,0.673
https://openalex.org/W2897908104,https://doi.org/10.1242/dmm.033662,17-DMAG regulates p21 expression to induce chondrogenesis <i>in vitro</i> and <i>in vivo</i>,2018,article,12,0.944
https://openalex.org/W2905268804,https://doi.org/10.1016/j.burns.2018.03.014,Epidemiological analysis of pediatric burns in the Dominican Republic reveals a demographic profile at significant risk for electrical burns,2018,article,11,0.908
https://openalex.org/W2413635100,https://doi.org/10.1007/978-1-62703-330-5_19,Isolation and Differentiation of Hair Follicle-Derived Dermal Precursors,2013,article,10,0.308
https://openalex.org/W2586683157,https://doi.org/10.1002/term.2252,Serum-free bioprocessing of adult human and rodent skin-derived Schwann cells: implications for cell therapy in nervous system injury,2017,article,10,0.47
https://openalex.org/W2783609298,https://doi.org/10.3171/2017.6.jns17239,"A novel approach to 32-channel peripheral nervous system myelin imaging in vivo, with single axon resolution",2018,article,10,0.441
https://openalex.org/W2769705992,https://doi.org/10.1016/j.burns.2017.11.001,Burn clinical trials: A systematic review of registration and publications,2017,review,9,0.217
https://openalex.org/W2472879075,https://doi.org/10.1016/j.burns.2016.06.010,Firefighter willingness to participate in a stem cell clinical trial for burns: A mixed methods study,2016,article,7,0.182
https://openalex.org/W2779087079,https://doi.org/10.1016/j.burnso.2017.12.004,Nitrogen-containing bisphosphonates for burn-related heterotopic ossification,2017,article,7,1.292
https://openalex.org/W2904882497,https://doi.org/10.1021/acsbiomaterials.8b01294,Flowable Polyethylene Glycol Hydrogels Support the in Vitro Survival and Proliferation of Dermal Progenitor Cells in a Mechanically Dependent Manner,2018,article,7,0.367
